sa2_code,sa2_name,state,state_code,erp_2001,erp_2010,erp_2015,erp_2020,erp_2024,erp_2025,change_2015_25_abs,change_2015_25_pct,change_2020_25_abs,change_2020_25_pct,change_2024_25_abs,change_2024_25_pct,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,source_id,geography_version
212031557,Cranbourne East - North,VIC,2,810.0,5862.0,15956.0,23384.0,25066.0,25111.0,9155.0,57.38,1727.0,7.39,45.0,0.18,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031558,Cranbourne East - South,VIC,2,275.0,805.0,3122.0,11120.0,15055.0,15590.0,12468.0,399.36,4470.0,40.2,535.0,3.55,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031559,Cranbourne North - East,VIC,2,13.0,2213.0,7306.0,12658.0,13621.0,13691.0,6385.0,87.39,1033.0,8.16,70.0,0.51,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031560,Cranbourne North - West,VIC,2,9863.0,11442.0,12199.0,12327.0,12295.0,12313.0,114.0,0.93,-14.0,-0.11,18.0,0.15,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031561,Hampton Park - East,VIC,2,10108.0,12093.0,12774.0,13386.0,13348.0,13393.0,619.0,4.85,7.0,0.05,45.0,0.34,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031562,Hampton Park - West,VIC,2,10276.0,12339.0,13465.0,13979.0,13715.0,13748.0,283.0,2.1,-231.0,-1.65,33.0,0.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041309,Clarinda - Oakleigh South,VIC,2,12807.0,12234.0,12290.0,12134.0,11724.0,11741.0,-549.0,-4.47,-393.0,-3.24,17.0,0.15,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041310,Clayton South,VIC,2,11290.0,12078.0,13141.0,14152.0,15085.0,15349.0,2208.0,16.8,1197.0,8.46,264.0,1.75,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041312,Dandenong North,VIC,2,23088.0,22983.0,23449.0,23655.0,23248.0,23391.0,-58.0,-0.25,-264.0,-1.12,143.0,0.62,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041313,Dingley Village,VIC,2,10390.0,10549.0,10603.0,10736.0,10728.0,10770.0,167.0,1.58,34.0,0.32,42.0,0.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041316,Noble Park North,VIC,2,8299.0,7762.0,7826.0,7762.0,7622.0,7593.0,-233.0,-2.98,-169.0,-2.18,-29.0,-0.38,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041317,Springvale,VIC,2,18557.0,20353.0,22188.0,23650.0,24023.0,24468.0,2280.0,10.28,818.0,3.46,445.0,1.85,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041318,Springvale South,VIC,2,11607.0,12715.0,13065.0,13295.0,13111.0,13274.0,209.0,1.6,-21.0,-0.16,163.0,1.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041459,Noble Park - East,VIC,2,9827.0,11639.0,12801.0,13605.0,13641.0,13935.0,1134.0,8.86,330.0,2.43,294.0,2.16,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041460,Noble Park - West,VIC,2,16718.0,17668.0,19065.0,20237.0,20260.0,20473.0,1408.0,7.39,236.0,1.17,213.0,1.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041563,Dandenong - North,VIC,2,16806.0,19711.0,22635.0,23012.0,22963.0,23327.0,692.0,3.06,315.0,1.37,364.0,1.59,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041564,Dandenong - South,VIC,2,5728.0,6902.0,9274.0,9898.0,9993.0,10039.0,765.0,8.25,141.0,1.42,46.0,0.46,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041565,Keysborough - North,VIC,2,16396.0,15795.0,15611.0,15619.0,15059.0,15067.0,-544.0,-3.48,-552.0,-3.53,8.0,0.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212041566,Keysborough - South,VIC,2,698.0,4684.0,10147.0,14915.0,16827.0,17117.0,6970.0,68.69,2202.0,14.76,290.0,1.72,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051319,Ashwood - Chadstone,VIC,2,14503.0,16658.0,18835.0,20324.0,20875.0,21139.0,2304.0,12.23,815.0,4.01,264.0,1.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051321,Glen Waverley - East,VIC,2,21261.0,21499.0,22020.0,22684.0,22630.0,22820.0,800.0,3.63,136.0,0.6,190.0,0.84,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051322,Glen Waverley - West,VIC,2,17233.0,19366.0,19951.0,21761.0,23121.0,23417.0,3466.0,17.37,1656.0,7.61,296.0,1.28,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051323,Mount Waverley - North,VIC,2,14479.0,15579.0,15903.0,16649.0,17152.0,17492.0,1589.0,9.99,843.0,5.06,340.0,1.98,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051324,Mount Waverley - South,VIC,2,16422.0,17921.0,18940.0,20062.0,20522.0,20659.0,1719.0,9.08,597.0,2.98,137.0,0.67,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051325,Mulgrave,VIC,2,16951.0,18296.0,20181.0,20698.0,20938.0,21072.0,891.0,4.42,374.0,1.81,134.0,0.64,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051326,Oakleigh - Huntingdale,VIC,2,19135.0,21049.0,22225.0,23721.0,25025.0,25427.0,3202.0,14.41,1706.0,7.19,402.0,1.61,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051327,Wheelers Hill,VIC,2,21532.0,20295.0,20727.0,21193.0,21236.0,21281.0,554.0,2.67,88.0,0.42,45.0,0.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051567,Clayton (North) - Notting Hill,VIC,2,5412.0,6566.0,10199.0,11715.0,14069.0,14911.0,4712.0,46.2,3196.0,27.28,842.0,5.98,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212051568,Clayton - Central,VIC,2,8825.0,11017.0,12311.0,14027.0,14977.0,15483.0,3172.0,25.77,1456.0,10.38,506.0,3.38,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011328,Ardeer - Albion,VIC,2,6640.0,7334.0,7937.0,8082.0,7880.0,7955.0,18.0,0.23,-127.0,-1.57,75.0,0.95,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011329,Cairnlea,VIC,2,366.0,9099.0,10040.0,10510.0,10009.0,10035.0,-5.0,-0.05,-475.0,-4.52,26.0,0.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011331,Delahey,VIC,2,8056.0,8896.0,8815.0,8533.0,7981.0,7859.0,-956.0,-10.85,-674.0,-7.9,-122.0,-1.53,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011332,Keilor Downs,VIC,2,15322.0,14232.0,13960.0,13567.0,13036.0,13080.0,-880.0,-6.3,-487.0,-3.59,44.0,0.34,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011333,Kings Park (Vic.),VIC,2,15569.0,14359.0,14373.0,14477.0,13884.0,13956.0,-417.0,-2.9,-521.0,-3.6,72.0,0.52,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011334,St Albans - North,VIC,2,19101.0,19562.0,20490.0,21663.0,20921.0,21020.0,530.0,2.59,-643.0,-2.97,99.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011335,St Albans - South,VIC,2,17009.0,16882.0,17725.0,18385.0,17697.0,17705.0,-20.0,-0.11,-680.0,-3.7,8.0,0.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011336,Sunshine,VIC,2,7980.0,9129.0,10083.0,10100.0,10059.0,10151.0,68.0,0.67,51.0,0.5,92.0,0.91,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011337,Sunshine North,VIC,2,10478.0,10982.0,11890.0,12451.0,12462.0,12751.0,861.0,7.24,300.0,2.41,289.0,2.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011338,Sunshine West,VIC,2,16700.0,17303.0,19013.0,19633.0,18724.0,18693.0,-320.0,-1.68,-940.0,-4.79,-31.0,-0.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011339,Sydenham,VIC,2,9837.0,11924.0,12432.0,12432.0,11929.0,12025.0,-407.0,-3.27,-407.0,-3.27,96.0,0.8,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011340,Taylors Lakes,VIC,2,17435.0,19125.0,18474.0,17614.0,16966.0,16896.0,-1578.0,-8.54,-718.0,-4.08,-70.0,-0.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011569,Deer Park,VIC,2,13303.0,16118.0,18523.0,18976.0,18398.0,18368.0,-155.0,-0.84,-608.0,-3.2,-30.0,-0.16,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213011570,Derrimut,VIC,2,76.0,5272.0,8223.0,9015.0,8880.0,8958.0,735.0,8.94,-57.0,-0.63,78.0,0.88,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021341,Altona,VIC,2,12221.0,12213.0,12979.0,13878.0,14190.0,14428.0,1449.0,11.16,550.0,3.96,238.0,1.68,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021342,Altona Meadows,VIC,2,19168.0,19780.0,19818.0,19500.0,18733.0,18783.0,-1035.0,-5.22,-717.0,-3.68,50.0,0.27,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021343,Altona North,VIC,2,13206.0,13366.0,14519.0,15396.0,15851.0,16493.0,1974.0,13.6,1097.0,7.13,642.0,4.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021344,Newport,VIC,2,14723.0,16670.0,18134.0,19414.0,19879.0,20328.0,2194.0,12.1,914.0,4.71,449.0,2.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021345,Seabrook,VIC,2,4900.0,5218.0,5352.0,5250.0,4932.0,4932.0,-420.0,-7.85,-318.0,-6.06,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213021346,Williamstown,VIC,2,14056.0,15393.0,16006.0,16659.0,16867.0,17102.0,1096.0,6.85,443.0,2.66,235.0,1.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031347,Braybrook,VIC,2,12851.0,16343.0,18759.0,19901.0,20607.0,20916.0,2157.0,11.5,1015.0,5.1,309.0,1.5,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031348,Footscray,VIC,2,11564.0,13214.0,16762.0,18092.0,20607.0,20882.0,4120.0,24.58,2790.0,15.42,275.0,1.33,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031349,Maribyrnong,VIC,2,5972.0,10510.0,12562.0,13263.0,13751.0,13960.0,1398.0,11.13,697.0,5.26,209.0,1.52,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031350,Seddon - Kingsville,VIC,2,8081.0,8618.0,9521.0,9724.0,9722.0,9748.0,227.0,2.38,24.0,0.25,26.0,0.27,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031351,West Footscray - Tottenham,VIC,2,9807.0,10743.0,11849.0,12370.0,12883.0,13007.0,1158.0,9.77,637.0,5.15,124.0,0.96,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213031352,Yarraville,VIC,2,12573.0,14185.0,15330.0,16068.0,16153.0,16159.0,829.0,5.41,91.0,0.57,6.0,0.04,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041353,Bacchus Marsh,VIC,2,14540.0,17006.0,20207.0,24263.0,26531.0,27182.0,6975.0,34.52,2919.0,12.03,651.0,2.45,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041358,Melton West,VIC,2,8178.0,13764.0,17387.0,21432.0,22617.0,22710.0,5323.0,30.61,1278.0,5.96,93.0,0.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041359,Rockbank - Mount Cottrell,VIC,2,1760.0,2673.0,3044.0,13341.0,31254.0,35856.0,32812.0,1077.92,22515.0,168.77,4602.0,14.72,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041360,Taylors Hill,VIC,2,605.0,15210.0,19486.0,20288.0,19818.0,19874.0,388.0,1.99,-414.0,-2.04,56.0,0.28,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041461,Burnside,VIC,2,2225.0,4474.0,4812.0,5743.0,6418.0,6635.0,1823.0,37.88,892.0,15.53,217.0,3.38,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041462,Burnside Heights,VIC,2,18.0,4596.0,6265.0,6628.0,6460.0,6443.0,178.0,2.84,-185.0,-2.79,-17.0,-0.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041463,Caroline Springs,VIC,2,3136.0,15981.0,20377.0,21238.0,20954.0,20934.0,557.0,2.73,-304.0,-1.43,-20.0,-0.1,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041571,Brookfield,VIC,2,2511.0,5601.0,8648.0,9901.0,10364.0,10665.0,2017.0,23.32,764.0,7.72,301.0,2.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041572,Cobblebank - Strathtulloh,VIC,2,87.0,192.0,592.0,6158.0,11697.0,12885.0,12293.0,2076.52,6727.0,109.24,1188.0,10.16,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041573,Eynesbury - Exford,VIC,2,81.0,501.0,2443.0,3020.0,3909.0,4309.0,1866.0,76.38,1289.0,42.68,400.0,10.23,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041574,Fraser Rise - Plumpton,VIC,2,264.0,433.0,3098.0,8767.0,20675.0,24739.0,21641.0,698.55,15972.0,182.18,4064.0,19.66,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041575,Hillside,VIC,2,8166.0,15468.0,16499.0,16495.0,16093.0,16173.0,-326.0,-1.98,-322.0,-1.95,80.0,0.5,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041576,Kurunjang - Toolern Vale,VIC,2,6108.0,9973.0,11059.0,11979.0,12031.0,12082.0,1023.0,9.25,103.0,0.86,51.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041577,Melton,VIC,2,8015.0,7740.0,8183.0,8261.0,8017.0,8007.0,-176.0,-2.15,-254.0,-3.07,-10.0,-0.12,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213041578,Melton South - Weir Views,VIC,2,9418.0,8689.0,10720.0,15664.0,21641.0,22821.0,12101.0,112.88,7157.0,45.69,1180.0,5.45,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051361,Hoppers Crossing - North,VIC,2,17670.0,19591.0,20034.0,19405.0,18353.0,18359.0,-1675.0,-8.36,-1046.0,-5.39,6.0,0.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051362,Hoppers Crossing - South,VIC,2,20360.0,19241.0,20001.0,19933.0,18879.0,18906.0,-1095.0,-5.47,-1027.0,-5.15,27.0,0.14,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051363,Laverton,VIC,2,4750.0,5130.0,8334.0,11972.0,12672.0,12816.0,4482.0,53.78,844.0,7.05,144.0,1.14,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051368,Werribee - South,VIC,2,9744.0,10743.0,11491.0,16350.0,17866.0,17936.0,6445.0,56.09,1586.0,9.7,70.0,0.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051464,Point Cook - East,VIC,2,808.0,6308.0,11567.0,19135.0,21396.0,21797.0,10230.0,88.44,2662.0,13.91,401.0,1.87,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051466,Point Cook - South,VIC,2,38.0,4182.0,13366.0,19372.0,20490.0,20835.0,7469.0,55.88,1463.0,7.55,345.0,1.68,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051467,Werribee - East,VIC,2,16074.0,19454.0,20378.0,20186.0,19040.0,19205.0,-1173.0,-5.76,-981.0,-4.86,165.0,0.87,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051468,Werribee - West,VIC,2,10547.0,11189.0,11735.0,20235.0,30413.0,32943.0,21208.0,180.72,12708.0,62.8,2530.0,8.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051579,Manor Lakes - Quandong,VIC,2,30.0,3059.0,6151.0,10023.0,12519.0,13667.0,7516.0,122.19,3644.0,36.36,1148.0,9.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051580,Point Cook - North East,VIC,2,1110.0,13103.0,14830.0,14973.0,14749.0,14746.0,-84.0,-0.57,-227.0,-1.52,-3.0,-0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051581,Point Cook - North West,VIC,2,123.0,5500.0,8763.0,9798.0,10107.0,10151.0,1388.0,15.84,353.0,3.6,44.0,0.44,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051582,Tarneit (West) - Mount Cottrell,VIC,2,74.0,318.0,298.0,7364.0,17068.0,19169.0,18871.0,6332.55,11805.0,160.31,2101.0,12.31,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051583,Tarneit - Central,VIC,2,877.0,12913.0,23613.0,28306.0,29337.0,29246.0,5633.0,23.86,940.0,3.32,-91.0,-0.31,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051584,Tarneit - North,VIC,2,49.0,240.0,202.0,5655.0,13406.0,15880.0,15678.0,7761.39,10225.0,180.81,2474.0,18.45,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051585,Tarneit - South,VIC,2,418.0,6161.0,9486.0,11515.0,11637.0,11864.0,2378.0,25.07,349.0,3.03,227.0,1.95,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051586,Truganina - North,VIC,2,188.0,818.0,1056.0,7904.0,14210.0,15384.0,14328.0,1356.82,7480.0,94.64,1174.0,8.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051587,Truganina - South East,VIC,2,79.0,1939.0,4837.0,9090.0,10633.0,10846.0,6009.0,124.23,1756.0,19.32,213.0,2.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051588,Truganina - South West,VIC,2,478.0,6608.0,15577.0,19407.0,20259.0,20395.0,4818.0,30.93,988.0,5.09,136.0,0.67,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051589,Wyndham Vale - North,VIC,2,1367.0,2626.0,3617.0,7852.0,13052.0,14515.0,10898.0,301.3,6663.0,84.86,1463.0,11.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
213051590,Wyndham Vale - South,VIC,2,6400.0,10680.0,13345.0,13913.0,14106.0,14135.0,790.0,5.92,222.0,1.6,29.0,0.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011370,Carrum Downs,VIC,2,15419.0,19499.0,21291.0,22391.0,23286.0,23464.0,2173.0,10.21,1073.0,4.79,178.0,0.76,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011371,Frankston,VIC,2,22188.0,22239.0,23135.0,24264.0,24736.0,25043.0,1908.0,8.25,779.0,3.21,307.0,1.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011372,Frankston North,VIC,2,20230.0,19581.0,19827.0,19973.0,19791.0,19794.0,-33.0,-0.17,-179.0,-0.9,3.0,0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011373,Frankston South,VIC,2,17131.0,18176.0,18793.0,19182.0,19184.0,19374.0,581.0,3.09,192.0,1.0,190.0,0.99,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011374,Langwarrin,VIC,2,18750.0,23095.0,24357.0,25259.0,25697.0,25788.0,1431.0,5.88,529.0,2.09,91.0,0.35,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011375,Seaford (Vic.),VIC,2,16257.0,16516.0,17046.0,17443.0,18024.0,18305.0,1259.0,7.39,862.0,4.94,281.0,1.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214011376,Skye - Sandhurst,VIC,2,3331.0,9946.0,13341.0,13679.0,13573.0,13601.0,260.0,1.95,-78.0,-0.57,28.0,0.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021377,Dromana,VIC,2,8455.0,9249.0,10785.0,13175.0,13756.0,13925.0,3140.0,29.11,750.0,5.69,169.0,1.23,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021378,Flinders,VIC,2,5811.0,5668.0,5604.0,5957.0,6030.0,6064.0,460.0,8.21,107.0,1.8,34.0,0.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021379,Hastings - Somers,VIC,2,17831.0,20729.0,22524.0,24194.0,23769.0,23795.0,1271.0,5.64,-399.0,-1.65,26.0,0.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021381,Mount Eliza,VIC,2,17056.0,17824.0,18471.0,19139.0,18982.0,19110.0,639.0,3.46,-29.0,-0.15,128.0,0.67,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021382,Mount Martha,VIC,2,12493.0,17332.0,19071.0,20076.0,20116.0,20161.0,1090.0,5.72,85.0,0.42,45.0,0.22,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021383,Point Nepean,VIC,2,15820.0,16662.0,17731.0,19649.0,20222.0,20574.0,2843.0,16.03,925.0,4.71,352.0,1.74,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
214021384,Rosebud - McCrae,VIC,2,18458.0,19966.0,21327.0,22938.0,23205.0,23508.0,2181.0,10.23,570.0,2.48,303.0,1.31,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
